Client_ID,Client_Type,Client_Verification,Client_Location,Cargo_ID,Cargo_Type,Cargo_Value,Cargo_Weight,Transporter,Route,Border_Point,GPS_Location,KRA_Lock,KRA_Penalty,Incident_Type,Incident_Location,Incident_Report_Date,Cargo_Risk,Estimated_Loss
2982,Business,1,Kigali,3982,Clothing,205133.67,523.82,Transporter A,Arusha-Nairobi,Taveta,"(np.float64(-1.2089), np.float64(36.8408))",1,15732.05,Theft,Transit,2022-11-18,Medium,125000.42
2983,Individual,1,Arusha,3983,Electronics,278607.12,4737.62,Transporter A,Arusha-Nairobi,Taveta,"(np.float64(-1.1993), np.float64(36.8629))",1,10227.51,Accident,Transit,2022-05-10,Medium,115233.95
2984,Individual,1,Nairobi,3984,Clothing,234386.36,4219.22,Transporter B,Nairobi-Kisumu,Namanga,"(np.float64(-1.2602), np.float64(36.9076))",1,18512.67,Theft,Transit,2022-08-18,Medium,106564.51
2985,Business,1,Kampala,3985,Alcohol,420491.9,1506.22,Transporter A,Arusha-Nairobi,Busia,"(np.float64(-1.2257), np.float64(36.8561))",0,1088.02,Accident,Warehouse,2022-02-08,High,425169.57
2986,Individual,1,Nairobi,3986,Alcohol,281866.87,3818.99,Transporter B,Nairobi-Kisumu,Busia,"(np.float64(-1.2386), np.float64(36.8805))",1,8181.7,Theft,Border,2022-01-24,Medium,82445.34
2987,Individual,1,Nairobi,3987,Electronics,96612.21,902.78,Transporter A,Arusha-Kampala,Malaba,"(np.float64(-1.2648), np.float64(36.8862))",0,14310.35,Theft,Warehouse,2022-05-19,Low,41548.47
2988,Individual,1,Nairobi,3988,Electronics,83892.03,4472.26,Transporter B,Nairobi-Kisumu,Malaba,"(np.float64(-1.2637), np.float64(36.9105))",1,15978.66,Fraud,Warehouse,2022-03-11,Low,40374.43
2989,Business,1,Kampala,3989,Clothing,408801.57,3276.77,Transporter B,Arusha-Nairobi,Taveta,"(np.float64(-1.2897), np.float64(36.8878))",0,2859.26,Accident,Transit,2022-10-16,High,436819.76
2990,Individual,0,Kampala,3990,Machinery,203922.23,4213.52,Transporter C,Arusha-Kampala,Busia,"(np.float64(-1.2835), np.float64(36.8718))",1,5755.97,Accident,Transit,2022-09-27,Medium,113336.63
2991,Business,1,Arusha,3991,Machinery,226465.02,2181.67,Transporter C,Arusha-Nairobi,Taveta,"(np.float64(-1.2755), np.float64(36.8572))",0,7094.83,Accident,Border,2022-06-25,Medium,128114.17
2992,Individual,1,Arusha,3992,Alcohol,495180.4,4195.17,Transporter B,Nairobi-Kisumu,Busia,"(np.float64(-1.2673), np.float64(36.8233))",1,12082.03,Theft,Transit,2022-03-02,High,235341.86
2993,Individual,1,Arusha,3993,Clothing,129990.64,2527.51,Transporter A,Nairobi-Kisumu,Malaba,"(np.float64(-1.2463), np.float64(36.8934))",0,2802.58,Accident,Border,2022-05-09,Medium,107798.75
2994,Individual,1,Kampala,3994,Alcohol,83674.11,3786.11,Transporter B,Arusha-Kampala,Busia,"(np.float64(-1.2878), np.float64(36.8341))",0,9788.06,Theft,Border,2022-08-11,Low,28109.97
2995,Individual,1,Kigali,3995,Clothing,230463.61,112.72,Transporter C,Arusha-Nairobi,Busia,"(np.float64(-1.1946), np.float64(36.86))",0,1599.26,Accident,Transit,2022-11-06,Medium,131281.46
2996,Individual,1,Kampala,3996,Machinery,436381.49,1178.73,Transporter B,Arusha-Kampala,Malaba,"(np.float64(-1.1949), np.float64(36.8846))",1,10413.76,Theft,Border,2022-05-09,High,240694.13
2997,Individual,0,Nairobi,3997,Electronics,95821.66,3004.98,Transporter C,Nairobi-Eldoret,Busia,"(np.float64(-1.2022), np.float64(36.865))",0,15564.12,Fraud,Transit,2022-10-06,Low,17522.43
2998,Business,1,Kigali,3998,Alcohol,321303.55,3211.31,Transporter A,Nairobi-Kisumu,Malaba,"(np.float64(-1.2558), np.float64(36.887))",1,18720.1,Fraud,Border,2022-02-23,High,193209.07
2999,Business,1,Kampala,3999,Electronics,94079.7,626.01,Transporter A,Arusha-Nairobi,Busia,"(np.float64(-1.2133), np.float64(36.8228))",1,18150.17,Accident,Warehouse,2022-02-15,Low,11621.76
3000,Individual,0,Kampala,4000,Electronics,277239.72,1283.4,Transporter B,Nairobi-Eldoret,Namanga,"(np.float64(-1.232), np.float64(36.8488))",1,1851.28,Theft,Transit,2022-07-13,Medium,139973.1
3001,Individual,1,Kigali,4001,Electronics,128623.88,3687.17,Transporter B,Arusha-Kampala,Namanga,"(np.float64(-1.2231), np.float64(36.9035))",1,961.9,Theft,Border,2022-12-11,Medium,133165.73
3002,Individual,1,Kampala,4002,Machinery,88941.06,1473.26,Transporter B,Arusha-Kampala,Namanga,"(np.float64(-1.291), np.float64(36.919))",1,11554.55,Accident,Warehouse,2022-02-18,Low,27011.76
3003,Individual,1,Kigali,4003,Electronics,254202.54,3442.79,Transporter C,Nairobi-Kisumu,Namanga,"(np.float64(-1.2591), np.float64(36.8591))",0,2979.75,Theft,Border,2022-02-17,Medium,109568.15
3004,Business,0,Nairobi,4004,Electronics,294038.32,2662.18,Transporter B,Nairobi-Kisumu,Busia,"(np.float64(-1.2034), np.float64(36.8274))",1,12455.36,Fraud,Transit,2022-11-23,Medium,84015.98
3005,Business,1,Arusha,4005,Alcohol,420287.34,4251.04,Transporter C,Nairobi-Kisumu,Busia,"(np.float64(-1.2186), np.float64(36.8539))",0,18704.2,Theft,Warehouse,2022-01-15,High,270455.71
3006,Business,1,Kampala,4006,Machinery,309372.65,3138.81,Transporter C,Nairobi-Eldoret,Taveta,"(np.float64(-1.2011), np.float64(36.8686))",0,6908.55,Theft,Warehouse,2022-02-04,High,485320.63
3007,Individual,0,Kampala,4007,Alcohol,313856.12,2827.61,Transporter C,Nairobi-Eldoret,Taveta,"(np.float64(-1.1937), np.float64(36.8955))",1,7267.23,Accident,Transit,2022-04-01,High,207886.04
3008,Business,1,Kampala,4008,Alcohol,193000.3,1550.33,Transporter B,Nairobi-Eldoret,Malaba,"(np.float64(-1.2893), np.float64(36.8415))",1,18912.15,Fraud,Transit,2022-05-05,Medium,128185.63
3009,Business,0,Kampala,4009,Electronics,183860.63,1090.16,Transporter B,Nairobi-Kisumu,Namanga,"(np.float64(-1.218), np.float64(36.8655))",1,9909.55,Accident,Transit,2022-02-27,Medium,127905.89
3010,Individual,0,Kampala,4010,Clothing,184472.24,552.57,Transporter B,Arusha-Kampala,Taveta,"(np.float64(-1.2532), np.float64(36.8978))",0,10208.61,Accident,Transit,2022-01-06,Medium,128570.11
3011,Business,0,Kigali,4011,Clothing,71220.0,4005.82,Transporter A,Arusha-Kampala,Malaba,"(np.float64(-1.1996), np.float64(36.9091))",0,17412.16,Accident,Transit,2022-08-18,Low,30455.63
3012,Business,1,Arusha,4012,Electronics,177355.41,1917.04,Transporter A,Nairobi-Kisumu,Busia,"(np.float64(-1.2187), np.float64(36.8841))",1,10854.59,Fraud,Warehouse,2022-10-01,Medium,92887.23
3013,Business,0,Kampala,4013,Alcohol,406405.19,2187.39,Transporter A,Arusha-Nairobi,Namanga,"(np.float64(-1.2308), np.float64(36.8268))",1,1651.61,Accident,Border,2022-12-12,High,315784.44
3014,Individual,0,Arusha,4014,Machinery,406923.44,4665.79,Transporter B,Arusha-Nairobi,Namanga,"(np.float64(-1.2406), np.float64(36.8328))",0,10259.04,Fraud,Warehouse,2022-05-14,High,347661.69
3015,Business,1,Kigali,4015,Machinery,384958.75,1105.79,Transporter B,Nairobi-Kisumu,Malaba,"(np.float64(-1.2065), np.float64(36.8248))",1,4981.26,Accident,Warehouse,2022-01-14,High,221553.71
3016,Individual,0,Kigali,4016,Electronics,339038.86,3210.49,Transporter A,Arusha-Nairobi,Busia,"(np.float64(-1.2453), np.float64(36.9196))",1,19896.83,Theft,Transit,2022-12-23,High,237708.6
3017,Individual,1,Kampala,4017,Clothing,445169.77,1910.22,Transporter B,Nairobi-Eldoret,Namanga,"(np.float64(-1.2544), np.float64(36.8758))",1,7053.12,Accident,Warehouse,2022-04-03,High,435707.0
3018,Business,0,Arusha,4018,Machinery,439456.41,118.08,Transporter B,Nairobi-Kisumu,Malaba,"(np.float64(-1.2684), np.float64(36.8594))",1,19207.86,Theft,Transit,2022-10-29,High,217972.84
3019,Business,1,Nairobi,4019,Alcohol,222047.08,3454.65,Transporter A,Arusha-Kampala,Taveta,"(np.float64(-1.2095), np.float64(36.8315))",1,3593.64,Accident,Transit,2022-08-29,Medium,95537.64
3020,Business,1,Kampala,4020,Machinery,349371.01,398.63,Transporter B,Nairobi-Eldoret,Namanga,"(np.float64(-1.2537), np.float64(36.9056))",1,12201.51,Accident,Warehouse,2022-01-08,High,360459.25
3021,Business,1,Kigali,4021,Electronics,448401.15,3385.39,Transporter A,Nairobi-Kisumu,Taveta,"(np.float64(-1.2181), np.float64(36.9194))",0,2978.86,Accident,Transit,2022-10-16,High,473461.16
3022,Business,0,Arusha,4022,Machinery,382932.24,2338.21,Transporter A,Arusha-Nairobi,Malaba,"(np.float64(-1.2318), np.float64(36.9054))",0,4904.96,Fraud,Transit,2022-08-22,High,441436.3
3023,Business,0,Nairobi,4023,Electronics,466324.0,3145.97,Transporter C,Arusha-Kampala,Namanga,"(np.float64(-1.2644), np.float64(36.9193))",0,7178.33,Accident,Transit,2022-01-13,High,295167.79
3024,Individual,1,Kigali,4024,Alcohol,489791.7,3210.4,Transporter C,Arusha-Kampala,Busia,"(np.float64(-1.2887), np.float64(36.8805))",1,5992.33,Fraud,Transit,2022-04-14,High,313044.31
3025,Individual,1,Arusha,4025,Machinery,278535.25,3229.41,Transporter B,Nairobi-Eldoret,Taveta,"(np.float64(-1.2147), np.float64(36.8635))",0,19571.46,Accident,Border,2022-10-16,Medium,51969.9
3026,Individual,1,Nairobi,4026,Alcohol,318452.96,2589.13,Transporter C,Nairobi-Eldoret,Busia,"(np.float64(-1.217), np.float64(36.8381))",1,4306.63,Fraud,Border,2022-08-20,High,324307.38
3027,Business,0,Kigali,4027,Machinery,256091.36,4388.33,Transporter A,Nairobi-Kisumu,Malaba,"(np.float64(-1.2461), np.float64(36.8465))",1,1815.09,Fraud,Border,2022-10-09,Medium,129321.52
3028,Business,1,Nairobi,4028,Clothing,245976.39,4451.78,Transporter A,Arusha-Nairobi,Namanga,"(np.float64(-1.217), np.float64(36.8235))",1,11878.66,Accident,Warehouse,2022-02-07,Medium,141641.25
3029,Business,1,Arusha,4029,Alcohol,90423.2,3883.47,Transporter B,Nairobi-Eldoret,Busia,"(np.float64(-1.2211), np.float64(36.8614))",1,19188.95,Theft,Transit,2022-01-10,Low,48296.81
3030,Individual,1,Nairobi,4030,Alcohol,215302.54,4834.53,Transporter B,Nairobi-Eldoret,Taveta,"(np.float64(-1.2294), np.float64(36.9161))",1,12761.26,Fraud,Warehouse,2022-07-01,Medium,110777.44
3031,Individual,1,Arusha,4031,Clothing,251302.83,3440.78,Transporter A,Nairobi-Eldoret,Malaba,"(np.float64(-1.2097), np.float64(36.8294))",0,7202.97,Accident,Border,2022-10-22,Medium,135399.69
3032,Business,1,Arusha,4032,Alcohol,318452.29,3933.83,Transporter B,Nairobi-Kisumu,Busia,"(np.float64(-1.2395), np.float64(36.8902))",0,19884.02,Theft,Transit,2022-04-13,High,290820.87
3033,Individual,1,Nairobi,4033,Clothing,106796.35,1505.32,Transporter A,Arusha-Nairobi,Malaba,"(np.float64(-1.2483), np.float64(36.8434))",1,5220.43,Fraud,Border,2022-12-14,Medium,126339.55
3034,Individual,1,Arusha,4034,Alcohol,491615.59,366.03,Transporter C,Nairobi-Kisumu,Taveta,"(np.float64(-1.2314), np.float64(36.8859))",1,6436.02,Accident,Warehouse,2022-02-11,High,490043.34
3035,Individual,1,Arusha,4035,Alcohol,212701.31,2371.11,Transporter A,Arusha-Kampala,Malaba,"(np.float64(-1.1996), np.float64(36.92))",0,9876.17,Theft,Transit,2022-07-04,Medium,56841.82
3036,Business,0,Arusha,4036,Electronics,164955.14,130.29,Transporter B,Nairobi-Kisumu,Taveta,"(np.float64(-1.1989), np.float64(36.8969))",1,13026.7,Fraud,Transit,2022-05-25,Medium,127451.3
3037,Individual,1,Kampala,4037,Clothing,234421.94,3827.45,Transporter A,Arusha-Nairobi,Taveta,"(np.float64(-1.2809), np.float64(36.8819))",0,3657.65,Fraud,Transit,2022-03-27,Medium,113732.9
3038,Business,1,Arusha,4038,Alcohol,265865.38,2115.16,Transporter C,Nairobi-Kisumu,Busia,"(np.float64(-1.2542), np.float64(36.8294))",1,5982.49,Accident,Warehouse,2022-04-16,Medium,84913.7
3039,Individual,1,Kampala,4039,Machinery,204307.98,1827.41,Transporter B,Nairobi-Kisumu,Busia,"(np.float64(-1.2601), np.float64(36.91))",0,14006.67,Accident,Border,2022-03-10,Medium,96091.8
3040,Individual,1,Nairobi,4040,Clothing,396057.56,407.25,Transporter A,Nairobi-Eldoret,Taveta,"(np.float64(-1.23), np.float64(36.8716))",1,19928.74,Fraud,Border,2022-12-06,High,193918.61
3041,Individual,1,Kampala,4041,Machinery,478937.41,4809.38,Transporter A,Arusha-Kampala,Malaba,"(np.float64(-1.2518), np.float64(36.9105))",0,12668.84,Fraud,Border,2022-08-21,High,222654.65
3042,Business,1,Kampala,4042,Alcohol,150310.6,2568.09,Transporter B,Nairobi-Kisumu,Taveta,"(np.float64(-1.2412), np.float64(36.894))",1,8868.2,Accident,Warehouse,2022-04-20,Medium,125401.69
3043,Business,1,Kampala,4043,Alcohol,70423.53,3096.92,Transporter C,Arusha-Kampala,Busia,"(np.float64(-1.267), np.float64(36.8225))",0,4337.8,Theft,Border,2022-12-10,Low,14767.19
3044,Business,1,Kampala,4044,Clothing,304702.05,4577.08,Transporter B,Arusha-Kampala,Malaba,"(np.float64(-1.2581), np.float64(36.827))",0,17768.7,Theft,Transit,2022-05-09,High,346742.98
3045,Business,0,Kampala,4045,Alcohol,337895.47,4284.65,Transporter A,Nairobi-Eldoret,Malaba,"(np.float64(-1.2467), np.float64(36.8796))",0,3082.88,Fraud,Warehouse,2022-10-07,High,242374.73
3046,Business,1,Nairobi,4046,Machinery,435085.28,2115.28,Transporter A,Arusha-Nairobi,Taveta,"(np.float64(-1.2135), np.float64(36.8855))",0,13956.37,Accident,Warehouse,2022-08-24,High,207953.82
3047,Business,1,Kampala,4047,Electronics,457080.8,2651.33,Transporter B,Nairobi-Eldoret,Namanga,"(np.float64(-1.2019), np.float64(36.8742))",0,10580.13,Fraud,Transit,2022-08-24,High,406416.66
3048,Individual,1,Kigali,4048,Electronics,55024.92,796.05,Transporter C,Arusha-Kampala,Malaba,"(np.float64(-1.2182), np.float64(36.8298))",1,15138.71,Fraud,Transit,2022-07-11,Low,39788.85
3049,Business,0,Arusha,4049,Machinery,130921.07,4801.06,Transporter A,Arusha-Nairobi,Busia,"(np.float64(-1.2377), np.float64(36.8493))",1,16449.72,Fraud,Transit,2022-02-24,Medium,73941.79
3050,Individual,1,Nairobi,4050,Electronics,196773.91,4569.2,Transporter B,Nairobi-Eldoret,Namanga,"(np.float64(-1.2194), np.float64(36.8277))",1,551.08,Theft,Border,2022-12-30,Medium,120651.05
3051,Business,1,Kampala,4051,Electronics,190154.46,3053.52,Transporter B,Nairobi-Kisumu,Taveta,"(np.float64(-1.207), np.float64(36.882))",0,66.22,Accident,Warehouse,2022-05-17,Medium,99079.07
3052,Business,1,Kigali,4052,Electronics,271932.7,1565.27,Transporter B,Nairobi-Eldoret,Busia,"(np.float64(-1.1975), np.float64(36.8926))",1,9224.02,Theft,Warehouse,2022-09-23,Medium,127837.41
3053,Business,1,Nairobi,4053,Machinery,113003.64,4531.59,Transporter B,Arusha-Kampala,Taveta,"(np.float64(-1.2863), np.float64(36.908))",0,6289.34,Fraud,Transit,2022-01-21,Medium,114552.92
3054,Business,1,Nairobi,4054,Alcohol,431095.18,1117.66,Transporter C,Arusha-Nairobi,Malaba,"(np.float64(-1.2063), np.float64(36.8506))",0,7056.64,Accident,Warehouse,2022-08-10,High,380289.89
3055,Business,0,Kampala,4055,Electronics,284350.1,122.83,Transporter B,Nairobi-Kisumu,Malaba,"(np.float64(-1.2028), np.float64(36.9213))",1,1446.6,Accident,Border,2022-03-10,Medium,127590.54
3056,Individual,1,Arusha,4056,Clothing,491874.05,2418.13,Transporter A,Nairobi-Eldoret,Busia,"(np.float64(-1.2494), np.float64(36.845))",0,15079.02,Theft,Transit,2022-01-01,High,217295.43
3057,Business,1,Nairobi,4057,Machinery,330019.6,4064.88,Transporter C,Nairobi-Kisumu,Busia,"(np.float64(-1.2023), np.float64(36.9173))",0,14411.72,Fraud,Transit,2022-10-29,High,271017.66
3058,Individual,1,Kigali,4058,Clothing,233451.12,167.22,Transporter A,Nairobi-Kisumu,Busia,"(np.float64(-1.2403), np.float64(36.9086))",0,12737.07,Theft,Transit,2022-03-20,Medium,96387.77
3059,Business,1,Nairobi,4059,Machinery,199179.84,3480.21,Transporter B,Arusha-Nairobi,Namanga,"(np.float64(-1.2277), np.float64(36.9189))",0,3752.25,Theft,Border,2022-03-08,Medium,81050.66
3060,Business,1,Arusha,4060,Machinery,439433.38,2993.79,Transporter B,Nairobi-Kisumu,Malaba,"(np.float64(-1.2347), np.float64(36.8394))",0,15639.25,Accident,Warehouse,2022-10-01,High,236110.33
3061,Individual,1,Arusha,4061,Electronics,445184.97,565.65,Transporter C,Arusha-Nairobi,Taveta,"(np.float64(-1.284), np.float64(36.8287))",1,12381.83,Fraud,Warehouse,2022-10-18,High,414779.65
3062,Individual,0,Kigali,4062,Electronics,159598.96,1500.28,Transporter A,Arusha-Kampala,Busia,"(np.float64(-1.2602), np.float64(36.8695))",0,7766.18,Theft,Warehouse,2022-07-08,Medium,119033.14
3063,Business,1,Kigali,4063,Machinery,270658.46,4185.55,Transporter A,Nairobi-Kisumu,Busia,"(np.float64(-1.2568), np.float64(36.9125))",0,5857.92,Accident,Warehouse,2022-04-30,Medium,74047.65
3064,Individual,0,Arusha,4064,Clothing,244442.65,3306.17,Transporter C,Nairobi-Eldoret,Busia,"(np.float64(-1.2145), np.float64(36.9123))",1,18955.17,Accident,Warehouse,2022-02-16,Medium,56880.51
3065,Business,1,Arusha,4065,Electronics,439707.03,2006.08,Transporter B,Arusha-Nairobi,Malaba,"(np.float64(-1.2236), np.float64(36.9179))",0,5557.62,Accident,Transit,2022-04-09,High,384475.71
3066,Individual,1,Arusha,4066,Machinery,152710.24,793.88,Transporter A,Arusha-Kampala,Malaba,"(np.float64(-1.2269), np.float64(36.879))",1,10556.84,Accident,Warehouse,2022-06-16,Medium,102895.76
3067,Individual,0,Arusha,4067,Clothing,117934.25,2612.74,Transporter B,Arusha-Kampala,Namanga,"(np.float64(-1.2696), np.float64(36.8668))",0,12636.25,Theft,Border,2022-12-27,Medium,149279.67
3068,Individual,1,Nairobi,4068,Alcohol,252124.64,3305.22,Transporter C,Arusha-Nairobi,Taveta,"(np.float64(-1.2303), np.float64(36.8547))",1,4674.59,Fraud,Border,2022-06-14,Medium,114164.51
3069,Individual,1,Arusha,4069,Alcohol,253906.61,431.41,Transporter A,Nairobi-Kisumu,Busia,"(np.float64(-1.2387), np.float64(36.828))",0,5082.82,Theft,Warehouse,2022-05-24,Medium,55977.88
3070,Business,1,Arusha,4070,Clothing,183943.06,1146.89,Transporter B,Nairobi-Eldoret,Malaba,"(np.float64(-1.2784), np.float64(36.918))",1,12530.68,Fraud,Transit,2022-04-28,Medium,82312.28
3071,Individual,1,Arusha,4071,Clothing,415330.55,1480.04,Transporter B,Nairobi-Kisumu,Busia,"(np.float64(-1.245), np.float64(36.8884))",0,6051.2,Accident,Transit,2022-09-22,High,477917.45
3072,Individual,1,Nairobi,4072,Alcohol,419245.28,2728.73,Transporter C,Arusha-Nairobi,Busia,"(np.float64(-1.2874), np.float64(36.8322))",1,10045.16,Accident,Border,2022-10-16,High,202917.46
3073,Individual,1,Nairobi,4073,Clothing,361888.06,4606.19,Transporter B,Arusha-Nairobi,Taveta,"(np.float64(-1.2588), np.float64(36.8811))",0,14170.25,Accident,Transit,2022-02-06,High,227128.86
3074,Individual,1,Kampala,4074,Electronics,478724.14,3383.15,Transporter A,Arusha-Kampala,Taveta,"(np.float64(-1.2121), np.float64(36.9199))",1,14879.41,Theft,Border,2022-12-12,High,269722.82
3075,Individual,0,Arusha,4075,Alcohol,90560.18,140.27,Transporter C,Arusha-Nairobi,Busia,"(np.float64(-1.2847), np.float64(36.8638))",1,2084.71,Theft,Transit,2022-07-10,Low,25053.76
3076,Individual,0,Kigali,4076,Electronics,475354.04,3871.06,Transporter A,Arusha-Nairobi,Busia,"(np.float64(-1.2881), np.float64(36.8867))",0,619.1,Fraud,Border,2022-07-23,High,261142.01
3077,Individual,0,Kigali,4077,Electronics,118803.15,346.56,Transporter A,Arusha-Nairobi,Taveta,"(np.float64(-1.2793), np.float64(36.8439))",1,4366.12,Accident,Border,2022-12-17,Medium,123433.32
3078,Business,1,Kigali,4078,Clothing,375772.35,4293.79,Transporter C,Arusha-Kampala,Malaba,"(np.float64(-1.1947), np.float64(36.8526))",1,9070.02,Accident,Border,2022-01-24,High,265988.58
3079,Business,1,Arusha,4079,Alcohol,250404.88,2180.81,Transporter B,Arusha-Kampala,Busia,"(np.float64(-1.2586), np.float64(36.8991))",0,11482.7,Theft,Border,2022-12-13,Medium,58600.61
3080,Business,1,Nairobi,4080,Alcohol,286578.54,4531.18,Transporter B,Nairobi-Kisumu,Namanga,"(np.float64(-1.2097), np.float64(36.8613))",0,18145.42,Accident,Warehouse,2022-04-20,Medium,146359.78
3081,Individual,0,Nairobi,4081,Clothing,221695.26,2953.45,Transporter C,Nairobi-Eldoret,Busia,"(np.float64(-1.2555), np.float64(36.8901))",0,4533.83,Accident,Border,2022-07-10,Medium,55808.67
3082,Business,1,Nairobi,4082,Clothing,210964.72,1850.43,Transporter C,Arusha-Nairobi,Namanga,"(np.float64(-1.194), np.float64(36.8914))",0,1805.39,Fraud,Warehouse,2022-08-05,Medium,73777.15
3083,Individual,0,Kampala,4083,Machinery,320994.81,3162.66,Transporter B,Arusha-Kampala,Namanga,"(np.float64(-1.2621), np.float64(36.8755))",0,8151.56,Theft,Border,2022-01-13,High,202683.16
3084,Individual,0,Kampala,4084,Electronics,318433.47,528.12,Transporter A,Arusha-Kampala,Busia,"(np.float64(-1.2124), np.float64(36.9))",1,19715.12,Accident,Warehouse,2022-09-13,High,255778.01
3085,Business,1,Nairobi,4085,Machinery,371199.53,117.57,Transporter A,Nairobi-Kisumu,Malaba,"(np.float64(-1.2782), np.float64(36.8633))",0,7728.74,Theft,Warehouse,2022-05-28,High,477048.59
3086,Individual,0,Kampala,4086,Alcohol,372481.7,1123.64,Transporter A,Nairobi-Eldoret,Taveta,"(np.float64(-1.2262), np.float64(36.8634))",0,13913.45,Fraud,Border,2022-07-22,High,414599.43
3087,Individual,0,Arusha,4087,Electronics,63380.0,4287.09,Transporter C,Arusha-Kampala,Taveta,"(np.float64(-1.2384), np.float64(36.8352))",1,15207.35,Theft,Warehouse,2022-01-05,Low,46718.33
3088,Business,1,Kampala,4088,Alcohol,293833.34,2221.21,Transporter B,Arusha-Nairobi,Malaba,"(np.float64(-1.2667), np.float64(36.903))",1,8408.03,Fraud,Border,2022-04-25,Medium,100267.93
3089,Individual,0,Kampala,4089,Clothing,349617.77,4174.75,Transporter C,Nairobi-Eldoret,Busia,"(np.float64(-1.2471), np.float64(36.8421))",0,19372.22,Theft,Border,2022-07-19,High,238355.09
